Date,Open,High,Low,Close,Volume,"Up","Down","RSI(14)"
02/13/2013,7.66,7.8,7.61,7.6899999999999995,4834010,4834010,,62.0024271814129
02/12/2013,7.6899999999999995,7.774,7.458,7.578,11306230,11306230,,58.722183047481934
02/11/2013,7.596,7.83,7.5,7.684,16330740,16330740,,63.543006536543615
02/08/2013,7.89,8,7.828,7.848,5698665,5698665,,72.03957318438539
02/07/2013,7.838,7.936,7.79,7.896,5987605,5987605,,74.75623666705104
02/06/2013,7.636,7.878,7.5809,7.834,9465740,9465740,,73.5603610732964
02/05/2013,7.6,7.73,7.536,7.626,6550960,6550960,,68.98295693599977
02/04/2013,7.68,7.684,7.518,7.548,5639945,5639945,,66.9931331233563
02/01/2013,7.634,7.7,7.524,7.66,5502950,5502950,,73.25951735309138
01/31/2013,7.574,7.574,7.386,7.502,4506590,4506590,,69.52548658481473
01/30/2013,7.57,7.6,7.486,7.504,4840490,4840490,,69.63978871406815
01/29/2013,7.62,7.688,7.426,7.59,7132515,7132515,,74.53238130072552
01/28/2013,7.372,7.742,7.372,7.606,9929960,9929960,,75.44810999112819
01/25/2013,7.4,7.508,7.36,7.396,6438515,6438515,,71.12427221219349
01/24/2013,7.2,7.5440000000000005,7.168,7.398,9851945,9851945,,71.23521657202278
01/23/2013,7.004,7.248,6.992,7.2,7821030,7821030,,66.4199641318008
01/22/2013,6.912,7.11,6.852,7.038,9600655,9600655,,61.52690818716624
01/18/2013,6.948,6.9559999999999995,6.764,6.904,17775370,17775370,,56.67839395544464
01/17/2013,6.832,6.97,6.784,6.876,7183020,7183020,,55.59252807968802
01/16/2013,6.77,6.846,6.746,6.82,6890690,6890690,,53.42444988251096
01/15/2013,6.622,6.85,6.616,6.78,8121945,8121945,,51.86575786424446
01/14/2013,6.616,6.676,6.57,6.652,4625090,4625090,,46.55067773856088
01/11/2013,6.808,6.808,6.422,6.582,7815870,7815870,,43.37553559952892
01/10/2013,6.774,6.798,6.676,6.7059999999999995,4612025,4612025,,48.07297193083041
01/09/2013,6.802,6.838,6.68,6.728,3489895,3489895,,48.94624843288645
01/08/2013,6.9,6.9,6.622,6.736,6419925,6419925,,49.24833049568256
01/07/2013,6.96,6.96,6.78,6.868,2209545,2209545,,54.39156522863484
01/04/2013,6.96,6.96,6.784,6.88,3369965,3369965,,54.87534165450775
01/03/2013,7.036,7.09,6.95,6.954,3709705,3709705,,57.82015795926093
01/02/2013,7,7.08998,6.941,7.072,5973550,5973550,,62.81110560244376
12/31/2012,6.6,6.7940000000000005,6.6,6.774,2974230,2974230,,53.37283774190299
12/28/2012,6.676,6.73,6.604,6.644,2070175,2070175,,48.0299702745604
12/27/2012,6.7,6.782,6.6,6.7379999999999995,2805425,2805425,,52.033252497268236
12/26/2012,6.792,6.9,6.7,6.718,3008420,3008420,,51.2301466301086
12/24/2012,6.728,6.87,6.71,6.856,1878980,1878980,,57.38623217301348
12/21/2012,6.788,6.834,6.716,6.8,7461530,7461530,,55.36518210969766
12/20/2012,6.902,6.95762,6.8100000000000005,6.886,4605970,4605970,,59.381261571024226
12/19/2012,6.95,7.052,6.904,6.922,6493655,6493655,,61.10414380881137
12/18/2012,6.852,7.014,6.852,6.918,7771680,7771680,,60.98735954536918
12/17/2012,6.754,6.9,6.75,6.88,4124045,4124045,,59.92594960118765
12/14/2012,6.756,6.88,6.718,6.7620000000000005,5114715,5114715,,56.51452520851748
12/13/2012,7.052,7.06,6.55,6.7219999999999995,10756120,10756120,,55.317216813633905
12/12/2012,7.042,7.16,6.99,7.052,10319385,10319385,,70.10400734297005
12/11/2012,6.92,7.1,6.892,7.056,7862955,7862955,,70.3155638711639
12/10/2012,6.886,6.95998,6.836,6.914,4648755,4648755,,67.03641029709482
12/07/2012,6.86,6.898,6.77,6.834,3321930,3321930,,65.01461802524302
12/06/2012,6.764,6.96,6.7,6.78,3301985,3301985,,63.61589133581974
12/05/2012,6.764,6.838,6.716,6.742,3307430,3307430,,62.63986893246339
12/04/2012,6.816,6.96,6.71,6.78,6321055,6321055,,64.24005039883066
12/03/2012,6.7780000000000005,7,6.7,6.924,10428765,10428765,,70.58494943482121
11/30/2012,6.726,6.856,6.602,6.764,7101420,7101420,,67.24731678966269
11/29/2012,6.688,6.8,6.574,6.7379999999999995,5516575,5516575,,66.67677876565288
11/28/2012,6.4,6.858,6.382,6.646,7626495,7626495,,64.65370655949651
11/27/2012,6.426,6.532,6.304,6.43,4553850,4553850,,59.261726647402355
11/26/2012,6.42,6.46,6.324,6.454,2480095,2480095,,60.20936192296761
11/23/2012,6.52,6.566,6.34,6.426,2151060,2151060,,59.50790785085693
11/21/2012,6.522,6.694,6.4572,6.494,4815665,4815665,,61.97154567737092
11/20/2012,6.5600000000000005,6.62,6.382,6.6,4612135,4612135,,65.92197853120139
11/19/2012,6.414,6.65,6.368,6.584,6961840,6961840,,65.61475540213999
11/16/2012,6.23,6.4,6.11802,6.36798,4543250,4543250,,61.233194564045654
11/15/2012,6.26,6.288,6.1,6.164,4919705,4919705,,56.35700959719516
11/14/2012,6.392,6.424,6.2408,6.276,4356575,4356575,,60.21888842585026
11/13/2012,6.258,6.4,6.144,6.32286,4991315,4991315,,61.865919343685235
11/12/2012,6.058,6.284,6.032,6.214,2779480,2779480,,59.4749504033524
11/09/2012,6.12,6.186,5.97,6.064,4314640,4314640,,55.940353365941235
11/08/2012,6.202,6.376,6.188,6.2620000000000005,6369930,6369930,,62.63664033697379
11/07/2012,6.2,6.41,6.162,6.308,8572345,8572345,,64.29702097899394
11/06/2012,6.122,6.24,5.99,6.23,11619715,11619715,,62.74194552204637
11/05/2012,5.96,6.316,5.866,6.3,10244335,10244335,,65.10503599748954
11/02/2012,5.854,5.91,5.71,5.78364,5151325,5151325,,52.97278083196695
11/01/2012,5.65,5.898,5.64,5.84908,5120270,5120270,,55.2326357852006
10/31/2012,5.54,5.67,5.474,5.6262799999999995,3875710,3875710,,48.25360516810839
10/26/2012,5.506,5.5600000000000005,5.404,5.476,2386525,2386525,,42.654276912974126
10/25/2012,5.5600000000000005,5.5600000000000005,5.49,5.504,2888430,2888430,,43.46804012225883
10/24/2012,5.704,5.704,5.45,5.484,5081840,5081840,,42.74352516786104
10/23/2012,5.476,5.712,5.4740400000000005,5.678,3746365,3746365,,48.32156126916232
10/22/2012,5.598,5.6,5.4719999999999995,5.57,2350990,2350990,,44.58312152252602
10/19/2012,5.566,5.64,5.46,5.548,5136510,5136510,,43.81430806562948
10/18/2012,5.798,5.798,5.556,5.608,3704735,3704735,,45.40971539678119
10/17/2012,5.65,5.768,5.5600000000000005,5.76382,3339815,3339815,,49.78097159102647
10/16/2012,5.534,5.618,5.468,5.612,2396240,2396240,,44.99004067761586
10/15/2012,5.604,5.61,5.372,5.466,7343335,7343335,,39.86731134426281
10/12/2012,5.664,5.746,5.5,5.5280000000000005,4937675,4937675,,41.38708559363485
10/11/2012,5.788,5.796,5.65,5.664,2252855,2252855,,44.87119953202702
10/10/2012,5.678,5.744,5.602,5.68,2522815,2522815,,45.28768902958143
10/09/2012,5.824,5.824,5.65,5.674,5964895,5964895,,45.11028071543491
10/08/2012,5.772,5.88,5.7222,5.85,4450030,4450030,,49.48046130505579
10/05/2012,5.9399999999999995,5.962,5.736,5.7780000000000005,4693350,4693350,,47.55026122694434
10/04/2012,6,6.02,5.73,5.88,7706035,7706035,,50.06663010547921
10/03/2012,5.95,5.99,5.84802,5.86,5263940,5263940,,49.580824774991086
10/02/2012,5.856,5.978,5.8,5.96,3644845,3644845,,51.92637493562978
10/01/2012,5.9,5.978,5.8,5.832,4421525,4421525,,49.062221604852965
09/28/2012,5.746,5.978,5.7219999999999995,5.856,21716690,21716690,,49.576480333214654
09/27/2012,5.564,5.708,5.52,5.698,8792765,8792765,,46.12434182394934
09/26/2012,5.532,5.68,5.496,5.508,7635880,7635880,,41.6647184355026
09/25/2012,5.724,5.896,5.506,5.532,28414760,28414760,,42.07321105281968
09/24/2012,5.902,6.206,5.88,6.132,6509020,6509020,,54.47071155309258
09/21/2012,6.22,6.298,5.908,6.004,9349850,9349850,,51.64834197325305
09/20/2012,6.186,6.3,6.136,6.18,4561860,4561860,,56.0875722777887
09/19/2012,6.2,6.348,6.188,6.21,5242285,5242285,,56.86112630915765
09/18/2012,6.376,6.38,6.136,6.268,8942400,8942400,,58.30473638008602
09/17/2012,6.47,6.556,6.302,6.508,16063705,16063705,,64.60725760295874
09/14/2012,6,6.13,5.93,6.078,7682845,7682845,,56.84661073839236
09/13/2012,5.714,5.9,5.696,5.896,7426795,7426795,,52.77697273380496
09/12/2012,5.58,5.716,5.5600000000000005,5.656,5725670,5725670,,46.61186307978669
09/11/2012,5.552,5.632,5.48,5.5600000000000005,5074355,5074355,,43.891078154645044
09/10/2012,5.84,5.87,5.459,5.474,7416075,7416075,,41.407164485331705
09/07/2012,5.71,5.914,5.7,5.87,4765755,4765755,,51.07488323540236
09/06/2012,5.6,5.78,5.58,5.71,4208215,4208215,,46.37774071514799
09/05/2012,5.602,5.7,5.562,5.588,3196135,3196135,,42.46685479259904
09/04/2012,5.704,5.798,5.58,5.628,3762480,3762480,,43.431233654714504
08/31/2012,5.7219999999999995,5.768,5.64,5.704,2698680,2698680,,45.24393767748154
08/30/2012,5.72,5.748,5.62,5.682,3281535,3281535,,44.62266654023354
08/29/2012,5.698,5.728,5.604,5.682,4194415,4194415,,44.62266654023354
08/28/2012,5.68,5.875,5.6,5.7379999999999995,7013280,7013280,,45.76226663136869
08/27/2012,5.914,5.9399999999999995,5.634,5.664,6751625,6751625,,44.00763990971757
08/24/2012,6.012,6.048,5.882,5.9,7150055,7150055,,48.67040774287652
08/23/2012,6,6.17,5.93,6.146,7354870,7354870,,54.232151389868136
08/22/2012,5.802,6.008,5.802,5.99,3877450,3877450,,50.9302456231593
08/21/2012,5.916,6,5.8,5.822,3807580,3807580,,47.1148657187197
08/20/2012,6.03,6.078,5.82,5.902,5895040,5895040,,48.7924028101573
08/17/2012,6.058,6.142,5.996,6.002,2540610,2540610,,50.89580080448221
08/16/2012,5.906,6.078,5.9,6.06,3344865,3344865,,52.105553428993254
08/15/2012,5.878,5.9399999999999995,5.7620000000000005,5.88,2626925,2626925,,48.58366524429027
08/14/2012,6.15,6.234,5.852,5.884,3966680,3966680,,48.65749696180718
08/13/2012,5.938,6.26,5.8202,6.234,4350250,4350250,,55.51176531738539
08/10/2012,5.862,5.9879999999999995,5.862,5.9879999999999995,3536950,3536950,,51.00750735398265
08/09/2012,5.904,6,5.82602,5.882,3362920,3362920,,48.93901785300736
08/08/2012,5.98,6,5.718,5.818,6544475,6544475,,47.70105930619148
08/07/2012,5.754,6.18,5.7,6.05,11936520,11936520,,51.939839211490444
08/06/2012,5.51,5.74,5.51,5.654,7640845,7640845,,44.06125715136023
08/03/2012,5.38,5.51,5.348,5.454,6047350,6047350,,39.402527834878256
08/02/2012,5.368,5.37,5.104,5.22,6525080,6525080,,33.3741766711433
08/01/2012,5.598,5.598,5.206,5.25,7961085,7961085,,33.77416691104652
07/31/2012,5.508,5.594,5.47,5.484,7875300,7875300,,36.98464902482782
07/30/2012,5.902,6.0496,5.442,5.47,10330200,10330200,,36.65010056558065
07/27/2012,5.742,5.932,5.62,5.902,8364840,8364840,,43.225528356273095
07/26/2012,5.98,6,5.5280000000000005,5.626,11315025,11315025,,36.46287627465432
07/25/2012,5.984,5.996,5.75,5.79,14215080,14215080,,39.02788623918361
07/24/2012,6.132,6.208,5.924,5.968,7502130,7502130,,42.00599740487655
07/23/2012,6.21,6.26,6.124,6.132,6933715,6933715,,44.93983818660921
07/20/2012,6.414,6.45,6.25,6.358,7842330,7842330,,49.35042132094934
07/19/2012,6.5440000000000005,6.63,6.408,6.454,7179390,7179390,,51.33779641081577
07/18/2012,6.284,6.734,6.212,6.43,14409420,14409420,,50.878582331568964
07/17/2012,7,7.042,6.476,6.67,12846065,12846065,,55.76512160623396
07/16/2012,6.864,7.2,6.78,7.192,8719540,8719540,,69.18516617954275
07/13/2012,6.594,6.88,6.566,6.85,6523560,6523560,,63.89984632251018
07/12/2012,6.258,6.602,6.16,6.54,5628350,5628350,,57.80892580541305
07/11/2012,6.314,6.336,6.202,6.302,3192580,3192580,,52.04017089080338
07/10/2012,6.308,6.496,6.178,6.254,3791760,3791760,,50.77984136196751
07/09/2012,6.188,6.366,6.134,6.298,4552045,4552045,,51.9416893519038
07/06/2012,6.198,6.346,6.16,6.198,3922305,3922305,,49.503414708209384
07/05/2012,6.162,6.334,6.16,6.246,6268830,6268830,,50.648768252326924
07/03/2012,6.12,6.2,6.08,6.124,4545250,4545250,,47.79825310400969
07/02/2012,6.27,6.3599,6.038,6.08,6577670,6577670,,46.768574676387395
06/29/2012,6.5600000000000005,6.5600000000000005,6.2,6.258,5628520,5628520,,50.511298234232605
06/28/2012,6.38,6.422,6.124,6.282,4570200,4570200,,51.02251136859076
06/27/2012,6.38,6.489,6.314,6.392,5235970,5235970,,53.3191543342183
06/26/2012,6.41,6.47,6.2780000000000005,6.322,13069245,13069245,,52.04360019045389
06/25/2012,6.788,6.824,6.55,6.622,7494620,7494620,,58.39344009069204
06/22/2012,6.52,6.796,6.492,6.757,15237260,15237260,,61.530430779580584
06/21/2012,6.852,6.856,6.368,6.438,9459475,9459475,,56.3898930467725
06/20/2012,6.7,6.9,6.642,6.756,17111710,17111710,,64.34942754715692
06/19/2012,6.404,6.53188,6.3,6.418,4555145,4555145,,58.57894006046983
06/18/2012,5.9879999999999995,6.466,5.9,6.368,6283980,6283980,,57.63704867431147
06/15/2012,5.878,5.99,5.7620000000000005,5.982,3233685,3233685,,49.38659592337088
06/14/2012,6.036,6.13,5.724,5.878,4360805,4360805,,46.794133661713985
06/13/2012,5.91,6.128,5.894,5.954,4221855,4221855,,48.479123252530556
06/12/2012,5.846,5.968,5.7620000000000005,5.932,2844970,2844970,,47.97557920084656
06/11/2012,6.062,6.2,5.79168,5.824,3179735,3179735,,45.549689930565116
06/08/2012,5.772,6.038,5.6295,6.016,4406045,4406045,,49.348337816827126
06/07/2012,5.962,5.974,5.77,5.786,2460075,2460075,,44.16917475065245
06/06/2012,5.64,5.89,5.628,5.844,4549040,4549040,,45.25266630539243
06/05/2012,5.568,5.678,5.5120000000000005,5.582,3154425,3154425,,38.97331727938568
06/04/2012,5.606,5.682,5.422,5.576,5154170,5154170,,38.824107516652475
06/01/2012,5.7059999999999995,5.832,5.552,5.63,4428550,4428550,,39.633954005498225
05/31/2012,6.014,6.058,5.75,5.9,5593505,5593505,,43.88399046357988
05/30/2012,6.216,6.284,6.048,6.082,6535705,6535705,,47.04138064883321
05/29/2012,6.002,6.386,6.002,6.338,8249585,8249585,,51.920542914817666
05/25/2012,6.032,6.08152,5.84,5.962,3785045,3785045,,43.998694038191246
05/24/2012,6.25,6.25,5.938,6.064,5377600,5377600,,45.903910502445704
05/23/2012,6.112,6.21,5.9,6.204,6101745,6101745,,48.585252330018434
05/22/2012,6.02,6.268,6,6.158,11830850,11830850,,47.652331139167345
05/21/2012,5.516,5.852,5.424,5.754,7375850,7375850,,38.56068646620551
05/18/2012,5.674,5.692,5.366,5.5120000000000005,8082435,8082435,,31.99072922456139
05/17/2012,5.86,5.958,5.648,5.714,5744590,5744590,,34.88185569239411
05/16/2012,5.916,6.036,5.776,5.836,6285965,6285965,,36.74417989005775
05/15/2012,6.052,6.192,5.844,5.886,7928410,7928410,,37.506231930571616
05/14/2012,6.384,6.426,6.01,6.012,6904210,6904210,,39.41925562013378
05/11/2012,6.498,6.688,6.432,6.45,6106025,6106025,,47.18835406481696
05/10/2012,6.594,6.936,6.48,6.592,27781505,27781505,,50.164747855177815
05/09/2012,6.06,6.154,5.952,6.012,9677715,9677715,,34.49391062746336
05/08/2012,6.5,6.5456199999999995,5.874,6.038,15485900,15485900,,34.95139976221107
05/07/2012,6.392,6.516,6.322,6.494,5789845,5789845,,44.580624124352454
05/04/2012,6.464,6.492,6.28,6.366,6237430,6237430,,40.29304551550043
05/03/2012,6.782,6.8,6.426,6.492,4210535,4210535,,43.359303213602
05/02/2012,6.7,6.878,6.678,6.788,2486255,2486255,,51.98973783965859
05/01/2012,6.626,6.842,6.626,6.756,3294735,3294735,,51.01087086623366
04/30/2012,6.654,6.672,6.516,6.626,2069240,2069240,,46.9290376864247
04/27/2012,6.72,6.726,6.582,6.668,2954525,2954525,,48.13216669801161
04/26/2012,6.592,6.704,6.582,6.698,2128595,2128595,,48.964776672741586
04/25/2012,6.414,6.598,6.414,6.582,3560665,3560665,,45.58509228584108
04/24/2012,6.364,6.44,6.2,6.364,3372335,3372335,,38.475067905990734
04/23/2012,6.572,6.594,6.342,6.388,4453575,4453575,,38.9959540532235
04/20/2012,6.628,6.74598,6.588,6.632,4108870,4108870,,44.71027539236145
04/19/2012,6.55,6.686,6.5,6.632,3874390,3874390,,44.71027539236145
04/18/2012,6.418,6.55,6.306,6.532,4115480,4115480,,41.69086229377822
04/17/2012,6.486,6.614,6.408,6.448,5577190,5577190,,39.09659771964839
04/16/2012,6.682,6.74,6.418,6.45,5498755,5498755,,39.135093226768255
04/13/2012,6.788,6.808,6.57,6.718,3247900,3247900,,44.59918689276224
04/12/2012,6.754,6.896,6.584,6.688,5169020,5169020,,43.783321098579854
04/11/2012,6.648,6.658,6.402,6.618,5527235,5527235,,41.9304590702502
04/10/2012,6.63,6.7698,6.42,6.492,9238345,9238345,,38.54495567367564
04/09/2012,6.82,6.858,6.62,6.63,8278275,8278275,,40.97442599090877
04/05/2012,7.02,7.088,6.882,6.896,7547390,7547390,,46.18469292799297
04/04/2012,7.054,7.098,6.938,7,22408625,22408625,,48.42000921674987
04/03/2012,7.34,7.69392,7.334,7.602,5502100,5502100,,65.4454756853715
04/02/2012,7.466,7.594,7.306,7.316,5142520,5142520,,59.10141561578127
03/30/2012,7.504,7.588,7.336,7.448,4431560,4431560,,64.14889762987592
03/29/2012,7.638,7.638,7.406,7.466,3981675,3981675,,64.85019477678613
03/28/2012,7.556,7.688,7.42208,7.57,4774850,4774850,,68.89083787802997
03/27/2012,7.432,7.99,7.406,7.588,12695890,12695890,,69.58766647134254
03/26/2012,7.118,7.618,7.00828,7.48,15704455,15704455,,67.77143129930803
03/23/2012,6.852,6.926,6.63,6.816,5852835,5852835,,51.09895449116364
03/22/2012,6.994,7.03,6.86,6.88,2611765,2611765,,53.57972622496803
03/21/2012,6.9879999999999995,7.06,6.92,7.03,3035515,3035515,,59.90964501833977
03/20/2012,6.996,7.04,6.914,6.992,2835005,2835005,,58.76364242779304
03/19/2012,7.052,7.064,6.908,6.996,5077930,5077930,,58.92829224932715
03/16/2012,6.98,7.178,6.966,7.064,3646180,3646180,,61.65530550459739
03/15/2012,7.056,7.096,6.9559999999999995,7,2857980,2857980,,60.039144790911095
03/14/2012,7.2,7.2,6.96,7.058,4257320,4257320,,62.24694959246653
03/13/2012,7.302,7.318,7.1,7.218,5008215,5008215,,68.72012577459053
03/12/2012,6.938,7.258,6.92,7.202,9816100,9816100,,68.41513004152358
03/09/2012,6.64,7.062,6.64,6.948,7766615,7766615,,63.11327408031099
03/08/2012,6.622,6.698,6.608,6.614,3166335,3166335,,53.603722571909614
03/07/2012,6.624,6.663,6.5821,6.624,1824155,1824155,,53.990692910388695
03/06/2012,6.65,6.656,6.524,6.622,2868745,2868745,,53.92892592920201
03/05/2012,6.87,6.88,6.692,6.754,2334690,2334690,,58.76373498574995
03/02/2012,6.88,6.9,6.742,6.808,2749855,2749855,,60.83554587192852
03/01/2012,6.702,6.9,6.661,6.882,3517175,3517175,,63.693044318697545
02/29/2012,6.7620000000000005,6.824,6.628,6.682,2678420,2678420,,58.841224907190494
02/28/2012,6.728,6.888,6.634,6.7620000000000005,3060915,3060915,,61.9143587840073
02/27/2012,6.682,6.8,6.6,6.724,3029765,3029765,,61.01632753126638
02/24/2012,6.846,6.904,6.654,6.75,4799330,4799330,,61.94430326474769
02/23/2012,6.798,6.994,6.712,6.906,4101725,4101725,,67.6790086383981
02/22/2012,6.9,6.944,6.5,6.844,8274925,8274925,,66.53567163646488
02/21/2012,6.974,6.974,6.7620000000000005,6.9,5678940,5678940,,68.57006920256008
02/17/2012,6.798,6.994,6.7,6.994,6883225,6883225,,72.00152260813061
02/16/2012,6.7,6.902,6.508,6.836,11098180,11098180,,69.62937447847466
02/15/2012,6.62,6.882,6.454,6.72,13812560,13812560,,67.76764922154896
02/14/2012,6.348,6.758,6.28,6.634,9053875,9053875,,66.34749663629755
02/13/2012,6.31,6.412,6.18,6.298,5789290,5789290,,59.944885103193755
02/10/2012,6.452,6.4539,5.968,6.22,9370695,9370695,,58.23189361672727
02/09/2012,6.4,6.58,6.286,6.516,6387380,6387380,,68.5644741041242
02/08/2012,6.32,6.402,6.258,6.386,3118130,3118130,,66.11226570787231
02/07/2012,6.36,6.36,6.164,6.32,5107515,5107515,,64.81846517163369
02/06/2012,6.22,6.38,6.21,6.36,3260805,3260805,,66.24173708326873
02/03/2012,6.082,6.266,6.05,6.23,3822090,3822090,,63.845970393189866
02/02/2012,5.944,6.176,5.921,6.05,4028050,4028050,,60.21586880501641
02/01/2012,5.814,5.9399999999999995,5.8,5.916,2615845,2615845,,57.248577019867554
01/31/2012,5.98,6,5.774,5.814,4782065,4782065,,54.86936867327227
01/30/2012,5.898,5.922,5.7058,5.914,3644895,3644895,,57.79761042200842
01/27/2012,5.7,5.944,5.7,5.866,3741805,3741805,,56.76929624221607
01/26/2012,5.614,5.916,5.6,5.788,6355140,6355140,,55.11916537251952
01/25/2012,5.454,5.602,5.41,5.594,3055560,3055560,,50.78017603008694
01/24/2012,5.326,5.536,5.28798,5.484,4289570,4289570,,48.14042553884911
01/23/2012,5.362,5.442,5.32,5.354,2972665,2972665,,44.8973164535412
01/20/2012,5.38,5.4,5.28,5.32,3311445,3311445,,44.04754400986861
01/19/2012,5.438,5.548,5.322,5.352,6231110,6231110,,44.649314753539834
01/18/2012,5.338,5.376,5.25,5.362,6300915,6300915,,44.82702588659716
01/17/2012,5.324,5.468,5.282,5.32,23256955,23256955,,43.95709432193345
01/13/2012,5.68,5.7,4.5280000000000005,4.558,27511705,27511705,,23.68557322150075
01/12/2012,5.696,5.724,5.561,5.65,3646500,3646500,,45.666539526749276
01/11/2012,5.524,5.676,5.46,5.646,3361195,3361195,,45.494489016120134
01/10/2012,5.4879999999999995,5.552,5.45,5.524,3358660,3358660,,40.12477828684224
01/09/2012,5.4,5.498,5.224,5.45,4484755,4484755,,36.60725279382613
01/06/2012,5.44,5.558,5.282,5.382,4931435,4931435,,33.2617820642966
01/05/2012,5.552,5.586,5.37,5.424,5027160,5027160,,34.29994810557061
01/04/2012,5.642,5.734,5.5,5.542,3150180,3150180,,37.340477497692284
01/03/2012,5.788,5.9,5.53,5.616,4640260,4640260,,39.372920632709054
12/30/2011,5.698,5.796,5.65,5.712,1698800,1698800,,42.135682131987586
12/29/2011,5.718,5.868,5.7097999999999995,5.746,2440750,2440750,,43.13099176883245
12/28/2011,5.798,5.8479,5.608,5.702,2875690,2875690,,41.46957364507677
12/27/2011,5.532,5.754,5.5280000000000005,5.714,3887015,3887015,,41.77867566614616
12/23/2011,5.6,5.6,5.504,5.58,2956950,2956950,,36.90196514382075
12/22/2011,5.52,5.61,5.46,5.554,5046510,5046510,,35.93513839895757
12/21/2011,5.582,5.614,5.206,5.514,8527035,8527035,,34.501410522695245
12/20/2011,5.61,5.6899999999999995,5.543,5.58,4216405,4216405,,35.726408751347755
12/19/2011,5.618,5.7,5.474,5.55,4934760,4934760,,34.748537917193616
12/16/2011,5.758,5.786,5.596,5.6,5148025,5148025,,35.58644843112862
12/15/2011,5.734,5.834,5.624,5.724,3501305,3501305,,37.678751567575084
12/14/2011,5.9,5.936,5.6,5.7059999999999995,5819200,5819200,,37.180902395711705
12/13/2011,6.114,6.186,5.7822,5.89,4970075,4970075,,40.231527204838244
12/12/2011,6.088,6.124,6.004,6.082,3793285,3793285,,43.7061715682187
12/09/2011,6.108,6.224,6.056,6.208,6197220,6197220,,46.134186430366974
12/08/2011,6.168,6.33,5.922,6.178,16529725,16529725,,45.46437134467362
12/07/2011,6.926,6.978,6.76,6.838,3371220,3371220,,60.94639470003686
12/06/2011,6.84,6.996,6.8062000000000005,6.974,4758550,4758550,,65.19431692639262
12/05/2011,6.7059999999999995,7,6.68602,6.884,5800250,5800250,,63.636887020143526
12/02/2011,6.566,6.7379999999999995,6.48,6.66,4013590,4013590,,59.44269550406618
12/01/2011,6.514,6.798,6.396,6.52,5150540,5150540,,56.53303834175567
11/30/2011,6.5,6.586,6.444,6.548,3801325,3801325,,57.29642679696404
11/29/2011,6.498,6.614,6.326,6.35,2955270,2955270,,53.14159719023696
11/28/2011,6.4,6.656,6.362,6.5120000000000005,3405620,3405620,,57.38329394427073
11/25/2011,6.31,6.482,6.216,6.332,1163235,1163235,,53.558730172239244
11/23/2011,6.352,6.41,6.25,6.29,2258565,2258565,,52.637801524040995
11/22/2011,6.352,6.558,6.21,6.414,3662590,3662590,,55.66390134812783
11/21/2011,6.4879999999999995,6.4879999999999995,6.21,6.352,5157620,5157620,,54.4480577043309
11/18/2011,6.728,6.822,6.508,6.52,4513645,4513645,,58.483453857171554
11/17/2011,6.9,6.98,6.638,6.736,6746325,6746325,,64.16062742251492
11/16/2011,6.696,7,6.68058,6.9879999999999995,9165680,9165680,,71.70087723387888
11/15/2011,6.584,6.88,6.546,6.786,4454525,4454525,,68.98811697401003
11/14/2011,6.6,6.708,6.524,6.644,6628280,6628280,,66.91806303033061
11/11/2011,6.38,6.9,6.114,6.728,19341380,19341380,,69.46504642984152
11/10/2011,6.188,6.3,6.13,6.266,3736365,3736365,,62.09737925799344
11/09/2011,6.174,6.298,6.06,6.176,4768280,4768280,,60.367565546201575
11/08/2011,6.274,6.4,6.144,6.368,5839150,5839150,,66.36769872720211
11/07/2011,6.328,6.4,6.15,6.254,6331345,6331345,,64.41781468824223
11/04/2011,6.292,6.48,6.102,6.462,15165535,15165535,,71.43453600573267
11/03/2011,6,6.498,5.906,6.492,12553015,12553015,,72.49206417127442
11/02/2011,5.8,5.852,5.65,5.742,4376380,4376380,,58.08838516203476
11/01/2011,5.678,5.784,5.6,5.776,3178875,3178875,,59.39761966909071
10/31/2011,5.9,5.902,5.75,5.874,5669845,5669845,,63.21074914985733
10/28/2011,5.7,6,5.602,5.974,6319865,6319865,,67.30474537616793
10/27/2011,5.668,5.79,5.622,5.752,4346675,4346675,,62.266867275673775
10/26/2011,5.638,5.674,5.48,5.596,2552395,2552395,,58.04900777887138
10/25/2011,5.646,5.772,5.5600000000000005,5.65,3271855,3271855,,60.21242272376627
10/24/2011,5.574,5.7780000000000005,5.55,5.71,4702750,4702750,,62.62029208644635
10/21/2011,5.48,5.66,5.402,5.606,5712750,5712750,,60.04887049176436
10/20/2011,5.4879999999999995,5.494,5.4,5.468,4998235,4998235,,56.34894301534615
10/19/2011,5.604,5.612,5.46,5.514,3964250,3964250,,58.01187747143677
10/18/2011,5.46,5.6855,5.342,5.668,4998450,4998450,,63.8715748586826
10/17/2011,5.572,5.6,5.45202,5.484,3772195,3772195,,59.31185008786327
10/14/2011,5.6,5.71,5.452,5.61,7002345,7002345,,64.48708908225551
10/13/2011,5.526,5.694,5.4879999999999995,5.588,5217065,5217065,,63.977487946611475
10/12/2011,5.45,5.6,5.44,5.5600000000000005,5616820,5616820,,63.35605102568279
10/11/2011,5.502,5.554,5.418,5.522,2878015,2878015,,62.54169932055883
10/10/2011,5.462,5.636,5.4,5.576,4617080,4617080,,64.43113002415699
10/07/2011,5.396,5.52,5.21,5.398,6557740,6557740,,60.80693023427105
10/06/2011,5.074,5.52,5.004,5.392,8845130,8845130,,60.68153379760005
