Date,Open,High,Low,Close,Volume
06/28/2006,2.046071,2.046428,1.978928,2.000714,851067224
06/27/2006,2.110357,2.115,2.05,2.051071,550631200
06/26/2006,2.113214,2.114285,2.084642,2.106785,466533312
06/23/2006,2.132857,2.148928,2.0975,2.101071,660200996
06/22/2006,2.078571,2.133928,2.073928,2.127857,967438976
06/21/2006,2.062142,2.096785,2.046428,2.066428,863970156
06/20/2006,2.0575,2.0839280000000002,2.046071,2.0525,673024268
06/19/2006,2.065357,2.077857,2.035714,2.042857,721669340
06/16/2006,2.105535,2.113928,2.054275,2.055714,838298244
06/15/2006,2.046428,2.133571,2.026785,2.120714,1190538384
06/14/2006,2.081428,2.099285,2.024642,2.0575,878402224
06/13/2006,2.0575,2.110714,2.048571,2.083214,1080941848
06/12/2006,2.121428,2.133214,2.034285,2.035714,717982552
06/09/2006,2.185,2.198571,2.110714,2.115714,775958820
06/08/2006,2.087142,2.176071,2.041071,2.17,1397518108
06/07/2006,2.1464280000000002,2.157142,2.0839280000000002,2.0916069999999998,750790264
06/06/2006,2.150714,2.165357,2.103928,2.132964,725746476
06/05/2006,2.183928,2.183928,2.141785,2.1428570000000002,603760864
06/02/2006,2.249642,2.253571,2.174285,2.202142,685908160
06/01/2006,2.1375,2.224285,2.125714,2.220357,942733204
05/31/2006,2.205714,2.206785,2.096071,2.134642,1281149100
05/30/2006,2.260357,2.260714,2.186382,2.186428,563509464
05/26/2006,2.296785,2.305714,2.255,2.269607,433014708
05/25/2006,2.295,2.301785,2.260357,2.2975,463388464
05/24/2006,2.249642,2.273214,2.198571,2.262142,916023360
05/23/2006,2.316428,2.328214,2.25,2.255357,694459892
05/22/2006,2.281071,2.285357,2.241785,2.2635709999999998,718388412
05/19/2006,2.259285,2.317142,2.243571,2.303928,985901168
05/18/2006,2.345714,2.366428,2.254285,2.256428,658389312
05/17/2006,2.311071,2.346428,2.288214,2.330714,754195428
05/16/2006,2.432142,2.4375,2.3125,2.320714,936813108
05/15/2006,2.406071,2.442142,2.397142,2.421071,529103428
05/12/2006,2.4232139999999998,2.453214,2.387857,2.417857,641773020
05/11/2006,2.528571,2.5300000000000002,2.4125,2.433928,812691012
05/10/2006,2.546071,2.5475,2.486071,2.5214280000000002,459889892
05/09/2006,2.565357,2.591428,2.522142,2.536785,531661004
05/08/2006,2.606785,2.635714,2.5614280000000003,2.5675,594863164
05/05/2006,2.566428,2.5803570000000002,2.541071,2.5675,563912132
05/04/2006,2.543571,2.603214,2.516428,2.540357,860421100
05/03/2006,2.565357,2.569642,2.506428,2.540714,687004108
05/02/2006,2.505357,2.570714,2.503928,2.5578570000000003,771645532
05/01/2006,2.5275,2.555,2.4699999999999998,2.4857139999999998,750381156
04/28/2006,2.477857,2.546428,2.471428,2.513928,759938116
04/27/2006,2.418928,2.495,2.405357,2.477142,845949356
04/26/2006,2.380357,2.438571,2.371428,2.433928,710860164
04/25/2006,2.355714,2.378214,2.341428,2.363214,528961188
04/24/2006,2.3875,2.39,2.339285,2.348214,707010696
04/21/2006,2.4353569999999998,2.451428,2.373928,2.394285,789030592
04/20/2006,2.4825,2.5,2.364285,2.415357,1667002820
04/19/2006,2.386428,2.3928570000000002,2.338214,2.344642,1083132092
04/18/2006,2.323035,2.37406,2.3139279999999998,2.365,794808252
04/17/2006,2.375357,2.387142,2.2982139999999998,2.314678,721938028
04/13/2006,2.369285,2.4085710000000002,2.350357,2.373892,734678476
04/12/2006,2.428928,2.434778,2.367857,2.3825,739999820
04/11/2006,2.463928,2.475,2.395357,2.428214,939331008
04/10/2006,2.510357,2.533214,2.444642,2.4525,903552552
04/07/2006,2.533214,2.543214,2.445357,2.4925,1545240284
04/06/2006,2.439285,2.573214,2.435714,2.544285,2663758552
04/05/2006,2.311071,2.400357,2.291071,2.400357,2233871276
04/04/2006,2.217857,2.222142,2.180357,2.184642,931931700
04/03/2006,2.273928,2.29,2.236071,2.2375,815807244
03/31/2006,2.258928,2.271785,2.222857,2.24,815182424
03/30/2006,2.243571,2.260714,2.1975,2.241071,1390693052
03/29/2006,2.111785,2.232857,2.059642,2.226071,2347083424
03/28/2006,2.129642,2.147857,2.080357,2.096785,1370300484
03/27/2006,2.155357,2.192142,2.121428,2.125357,1108413348
03/24/2006,2.151785,2.176428,2.108214,2.141428,1072078000
03/23/2006,2.207857,2.210714,2.128928,2.148571,1427647004
03/22/2006,2.22,2.258928,2.188214,2.2025,1345943788
03/21/2006,2.296071,2.297857,2.1925,2.2075,1344494088
03/20/2006,2.329285,2.337857,2.281071,2.285357,605441592
03/17/2006,2.3125,2.340714,2.289642,2.309285,812197232
03/16/2006,2.3875,2.389285,2.296428,2.296785,749471408
03/15/2006,2.418214,2.43,2.34,2.365357,892054044
03/14/2006,2.348928,2.404285,2.339285,2.404285,642131672
03/13/2006,2.323214,2.367142,2.3139279999999998,2.345714,861197148
03/10/2006,2.2875,2.303214,2.230357,2.256785,1043143640
03/09/2006,2.356428,2.373928,2.278928,2.283214,799447992
03/08/2006,2.3675,2.4,2.3339280000000002,2.3449999999999998,653272592
03/07/2006,2.348571,2.389285,2.324285,2.368214,872843496
03/06/2006,2.4175,2.418571,2.319285,2.338571,912668260
03/03/2006,2.478571,2.496785,2.411785,2.418571,737669408
03/02/2006,2.463928,2.499642,2.4525,2.486071,625276316
03/01/2006,2.458571,2.481785,2.429285,2.467857,763825468
02/28/2006,2.556428,2.585714,2.432142,2.446071,1264687480
02/27/2006,2.571071,2.575714,2.523214,2.535357,791252112
02/24/2006,2.576428,2.603214,2.542857,2.552142,534752960
02/23/2006,2.5639279999999998,2.607142,2.551071,2.5625,856810696
02/22/2006,2.464285,2.559642,2.428571,2.547142,978238996
02/21/2006,2.521071,2.528571,2.452857,2.467142,779604840
02/17/2006,2.510714,2.531785,2.486071,2.510357,575915228
02/16/2006,2.496785,2.5360709999999997,2.481428,2.5203569999999997,948177860
02/15/2006,2.398571,2.486428,2.383928,2.472142,1159744488
02/14/2006,2.325,2.432142,2.321428,2.415892,1160939360
02/13/2006,2.379642,2.383928,2.308571,2.311071,883460368
02/10/2006,2.327857,2.416785,2.246428,2.403928,1759622956
02/09/2006,2.467857,2.4725,2.304642,2.319642,1149684004
02/08/2006,2.446071,2.467142,2.357142,2.4575,953114960
02/07/2006,2.438214,2.481428,2.381428,2.414285,1388831780
02/06/2006,2.572142,2.589642,2.383571,2.403571,1651776280
02/03/2006,2.58,2.5996420000000002,2.5371420000000002,2.565964,692125000
02/02/2006,2.682142,2.691428,2.573214,2.575,707250124
02/01/2006,2.6767849999999997,2.730714,2.665714,2.693571,521186428
01/31/2006,2.696428,2.726428,2.633928,2.696785,913104864
01/30/2006,2.541785,2.7357139999999998,2.531071,2.678571,1397556356
01/27/2006,2.605357,2.628571,2.539285,2.5725,953806924
01/26/2006,2.661785,2.693928,2.568928,2.583214,1181359256
01/25/2006,2.763928,2.7678570000000002,2.616071,2.65,1265953696
01/24/2006,2.812857,2.8364279999999997,2.706071,2.715714,1142255688
01/23/2006,2.717857,2.841428,2.714282,2.7739279999999997,1059731876
01/20/2006,2.831428,2.858571,2.708214,2.717464,1138132156
01/19/2006,2.901785,2.916428,2.812142,2.822678,1695849428
01/18/2006,2.967142,3.001785,2.9232139999999998,2.946075,1206875488
01/17/2006,3.060714,3.085,2.9953570000000003,3.02536,835704996
01/13/2006,3.035357,3.071785,3.021428,3.056782,776417712
01/12/2006,3.034642,3.085714,2.986428,3.010392,1280340264
01/11/2006,2.994285,3.028571,2.949642,2.996428,1493860452
01/10/2006,2.723214,2.924642,2.708214,2.887857,2279890984
01/09/2006,2.740357,2.757142,2.705,2.716071,675042844
01/06/2006,2.6875,2.7392849999999997,2.6625,2.725,704458832
01/05/2006,2.6725,2.675,2.633928,2.656428,449431388
01/04/2006,2.683214,2.713571,2.660714,2.6775,619592316
01/03/2006,2.585,2.669642,2.5803570000000002,2.669642,807266740
12/30/2005,2.5324999999999998,2.586785,2.512142,2.5675,624264592
12/29/2005,2.635,2.636428,2.550714,2.5517849999999997,490027160
12/28/2005,2.659642,2.67,2.618571,2.6275,398117468
12/27/2005,2.6428570000000002,2.685,2.641071,2.651071,590559676
12/23/2005,2.6489279999999997,2.652142,2.617857,2.619642,229729360
12/22/2005,2.6396420000000003,2.660357,2.628571,2.643571,370592096
12/21/2005,2.592857,2.628928,2.590714,2.625,472448004
12/20/2005,2.558214,2.585,2.54,2.575357,478982896
12/19/2005,2.5396419999999997,2.592857,2.5371420000000002,2.5492850000000002,529308360
12/16/2005,2.576428,2.582142,2.537857,2.5396419999999997,668249904
12/15/2005,2.595714,2.602146,2.5482139999999998,2.577857,560844228
12/14/2005,2.590357,2.617857,2.509642,2.571785,1450160572
12/13/2005,2.6732139999999998,2.695,2.650357,2.677857,493558240
12/12/2005,2.673928,2.691071,2.662857,2.675357,524995240
12/09/2005,2.650357,2.663928,2.619642,2.65466,555424128
12/08/2005,2.6142849999999997,2.6489279999999997,2.592857,2.645714,787145464
12/07/2005,2.651071,2.659285,2.611428,2.641071,676993632
12/06/2005,2.640357,2.6725,2.619642,2.644642,856569980
12/05/2005,2.569642,2.590357,2.553214,2.565,583673860
12/02/2005,2.581071,2.597857,2.525,2.593928,895513864
12/01/2005,2.4625,2.561785,2.4575,2.557146,811981240
11/30/2005,2.443928,2.4589280000000002,2.411428,2.422142,594270348
11/29/2005,2.499642,2.510714,2.405357,2.432142,891241428
11/28/2005,2.525714,2.538214,2.466785,2.487857,1018131352
11/25/2005,2.416428,2.483571,2.410714,2.476428,394456636
11/23/2005,2.3885709999999998,2.427857,2.381785,2.396785,485811228
11/22/2005,2.315714,2.384285,2.304285,2.375714,540283968
11/21/2005,2.315,2.328214,2.275714,2.32,511698348
11/18/2005,2.3325,2.336785,2.298928,2.305714,524793668
11/17/2005,2.3425000000000002,2.352857,2.294642,2.304285,676090800
11/16/2005,2.255357,2.323571,2.253214,2.319642,783172684
11/15/2005,2.2,2.252857,2.195,2.224285,540652924
11/14/2005,2.197857,2.213571,2.175357,2.194642,369821536
11/11/2005,2.197857,2.218214,2.190714,2.197857,425322240
11/10/2005,2.165714,2.185714,2.1075,2.185,667907968
11/09/2005,2.1428570000000002,2.186071,2.1428570000000002,2.146785,532346500
11/08/2005,2.141071,2.156428,2.110714,2.139285,473687060
11/07/2005,2.173214,2.2025,2.147857,2.151071,638220856
11/04/2005,2.155357,2.187142,2.129285,2.183928,878158736
11/03/2005,2.152142,2.225714,2.145357,2.208925,884198392
11/02/2005,2.061428,2.1428570000000002,2.057142,2.141071,863653308
11/01/2005,2.044285,2.076428,2.031071,2.053571,751401868
10/31/2005,1.971428,2.070714,1.955357,2.056785,944114668
10/28/2005,2.001428,2.015357,1.934642,1.945357,769794760
10/27/2005,2.035357,2.036071,1.978928,1.978928,411592776
10/26/2005,2.01,2.055714,1.997142,2.036785,633033604
10/25/2005,2.014285,2.030357,1.988928,2.003571,466276692
10/24/2005,1.973214,2.028214,1.9675,2.028214,611777348
10/21/2005,2.03,2.035,1.977142,1.987857,796727596
10/20/2005,1.945357,2.017857,1.941071,2.005,1357762980
10/19/2005,1.859642,1.962857,1.8289279999999999,1.962142,1008680232
10/18/2005,1.9017849999999998,1.926785,1.864285,1.864642,609590492
10/17/2005,1.927857,1.936785,1.881428,1.908571,616834820
10/14/2005,1.9296419999999999,1.941071,1.885357,1.928571,1035586440
10/13/2005,1.765714,1.926785,1.759642,1.919285,1865572996
10/12/2005,1.7375,1.7964280000000001,1.709642,1.758928,2697509584
10/11/2005,1.829642,1.8525,1.8,1.8425,1231004264
10/10/2005,1.848571,1.853928,1.795714,1.798928,507512320
10/07/2005,1.8471419999999998,1.8546420000000001,1.8053569999999999,1.8321420000000002,677891508
10/06/2005,1.9,1.9103569999999999,1.8167849999999999,1.846428,757538936
10/05/2005,1.940357,1.9414280000000002,1.883928,1.885003,610772288
10/04/2005,1.9625,1.976785,1.915714,1.919642,539474012
10/03/2005,1.934285,1.947857,1.9171420000000001,1.944285,507541244
09/30/2005,1.868928,1.916071,1.852857,1.914642,531467468
09/29/2005,1.829642,1.878214,1.814642,1.869285,636846952
09/28/2005,1.895357,1.896785,1.806785,1.8242850000000002,1125593868
09/27/2005,1.9257140000000001,1.9371420000000001,1.908214,1.908571,341676412
09/26/2005,1.9296419999999999,1.948571,1.904285,1.922857,546542640
09/23/2005,1.860714,1.910714,1.8514279999999999,1.9,558459412
09/22/2005,1.852857,1.873928,1.832857,1.853571,463509340
09/21/2005,1.8914279999999999,1.8946420000000002,1.852142,1.861071,434707448
09/20/2005,1.8925,1.9217849999999999,1.8900000000000001,1.899642,820411536
09/19/2005,1.8232140000000001,1.888928,1.8232140000000001,1.88,783740160
09/16/2005,1.793928,1.8289279999999999,1.783928,1.8289279999999999,591005688
09/15/2005,1.785714,1.7921420000000001,1.7617850000000002,1.7810709999999998,415156812
09/14/2005,1.823571,1.828214,1.7665,1.771785,474549208
09/13/2005,1.822142,1.831785,1.797142,1.815,492886212
09/12/2005,1.825,1.843928,1.806428,1.8357139999999998,452796764
09/09/2005,1.788214,1.833928,1.778214,1.8325,615710760
09/08/2005,1.7625,1.79,1.755,1.777857,702641296
09/07/2005,1.751785,1.764285,1.711428,1.7385709999999999,963111408
09/06/2005,1.6678570000000001,1.745714,1.6625,1.7428569999999999,818621524
09/02/2005,1.653571,1.6714280000000001,1.647142,1.650714,222381152
09/01/2005,1.678571,1.684642,1.646071,1.652142,356340572
08/31/2005,1.673571,1.6796419999999999,1.6524999999999999,1.674642,402958696
08/30/2005,1.6425,1.671071,1.6400000000000001,1.663214,518865312
08/29/2005,1.6167850000000001,1.643964,1.616428,1.6371419999999999,256296180
08/26/2005,1.647142,1.655,1.62,1.6335709999999999,261061388
08/25/2005,1.647142,1.6603569999999999,1.636071,1.645,276261300
08/24/2005,1.628571,1.682857,1.628214,1.634642,572073152
08/23/2005,1.6375,1.646428,1.618571,1.6335709999999999,295645364
08/22/2005,1.6482139999999998,1.669642,1.616428,1.638214,388153808
08/19/2005,1.652857,1.6678570000000001,1.634642,1.6367850000000002,381924060
08/18/2005,1.675357,1.678571,1.633928,1.653571,442558900
08/17/2005,1.657142,1.694285,1.6560709999999998,1.6839279999999999,507273984
08/16/2005,1.6925,1.696428,1.650357,1.6517849999999998,538867056
08/15/2005,1.6600000000000001,1.7260710000000001,1.658928,1.7028569999999998,1086726228
08/12/2005,1.552142,1.650714,1.548571,1.646428,933021264
08/11/2005,1.549642,1.575714,1.544642,1.571428,272604276
08/10/2005,1.571428,1.5853570000000001,1.5467849999999999,1.549285,364387688
08/09/2005,1.533214,1.5675,1.5325,1.565,387653588
08/08/2005,1.535714,1.544642,1.521785,1.5232139999999998,176841168
08/05/2005,1.521428,1.548571,1.5007139999999999,1.5353569999999999,242463928
08/04/2005,1.5350000000000001,1.535714,1.510357,1.525357,273188020
08/03/2005,1.5425,1.5467849999999999,1.5274999999999999,1.543571,261741816
08/02/2005,1.531785,1.553571,1.521785,1.5425,297504592
08/01/2005,1.520357,1.5385710000000001,1.502857,1.5267849999999998,315945000
07/29/2005,1.555714,1.585,1.509285,1.5232139999999998,563670492
07/28/2005,1.566071,1.571428,1.5464280000000001,1.564285,254740500
07/27/2005,1.5625,1.573928,1.523928,1.5710709999999999,283840284
07/26/2005,1.571428,1.575357,1.548571,1.558214,269364116
07/25/2005,1.572142,1.5814279999999998,1.561785,1.564642,295231944
07/22/2005,1.553571,1.571428,1.549642,1.571428,301830172
07/21/2005,1.560714,1.572857,1.532142,1.546071,405735904
07/20/2005,1.5307140000000001,1.564285,1.5232139999999998,1.558214,456050028
07/19/2005,1.482857,1.543928,1.466785,1.5425,672515536
07/18/2005,1.478928,1.503571,1.4775,1.481785,587817972
07/15/2005,1.463214,1.484642,1.445,1.4839280000000001,688249352
07/14/2005,1.456785,1.5003570000000002,1.436785,1.455357,2096483368
07/13/2005,1.3675,1.375,1.353571,1.369642,788333560
07/12/2005,1.365357,1.3714279999999999,1.353928,1.365714,388506216
07/11/2005,1.370357,1.380357,1.349285,1.360714,396006772
07/08/2005,1.3525,1.367142,1.338214,1.366071,290913196
07/07/2005,1.314642,1.348571,1.314285,1.343928,384353704
07/06/2005,1.3467850000000001,1.362857,1.328571,1.3353570000000001,399336532
07/05/2005,1.3053569999999999,1.3625,1.303571,1.356428,455813708
07/01/2005,1.315357,1.320357,1.296071,1.303571,250827864
06/30/2005,1.3075,1.327142,1.296785,1.314642,418399940
06/29/2005,1.329642,1.331785,1.29,1.298928,454814724
06/28/2005,1.339107,1.3425,1.3275000000000001,1.3325,351632288
06/27/2005,1.315714,1.360714,1.31,1.325,601719188
06/24/2005,1.396071,1.397142,1.345714,1.348571,462179312
06/23/2005,1.386785,1.420714,1.380357,1.388928,674726780
06/22/2005,1.366428,1.378571,1.362142,1.376785,429713004
06/21/2005,1.347142,1.363928,1.335,1.352142,371171276
06/20/2005,1.351785,1.360357,1.3375,1.3432140000000001,325311812
06/17/2005,1.373928,1.376428,1.3510710000000001,1.368214,601415136
06/16/2005,1.328214,1.3599999999999999,1.315,1.356428,554343804
06/15/2005,1.3167849999999999,1.332142,1.2964280000000001,1.326071,566758696
06/14/2005,1.282857,1.291071,1.276785,1.285714,353137960
06/13/2005,1.281785,1.3075,1.279285,1.282142,436013228
06/10/2005,1.335714,1.335714,1.2685710000000001,1.278928,679305256
06/09/2005,1.321428,1.355,1.314957,1.344642,390714492
06/08/2005,1.308214,1.330357,1.306071,1.318571,413293580
06/07/2005,1.342857,1.3475,1.301785,1.305,747062624
06/06/2005,1.368928,1.379642,1.341428,1.354285,812328804
06/03/2005,1.362857,1.377857,1.348928,1.365714,957588856
06/02/2005,1.4303569999999999,1.44,1.414285,1.43,374330628
06/01/2005,1.424642,1.455714,1.423571,1.439285,455406308
05/31/2005,1.452142,1.455,1.4135710000000001,1.419975,405172404
05/27/2005,1.451428,1.456785,1.428928,1.448571,316160180
05/26/2005,1.426428,1.462142,1.3857140000000001,1.455,525840644
05/25/2005,1.410714,1.426785,1.404285,1.420714,415382436
05/24/2005,1.408928,1.428214,1.393928,1.417857,594486676
05/23/2005,1.351785,1.425,1.351785,1.42,1044283548
05/20/2005,1.330357,1.344642,1.328214,1.341071,453068644
05/19/2005,1.277857,1.345714,1.277857,1.341071,794819200
05/18/2005,1.266071,1.341428,1.249642,1.28,636916280
05/17/2005,1.255,1.2664279999999999,1.233571,1.262857,590217208
05/16/2005,1.234285,1.275357,1.233214,1.269642,477515304
05/13/2005,1.221428,1.258214,1.216785,1.241785,705327840
05/12/2005,1.2650000000000001,1.271071,1.214285,1.218928,971161212
05/11/2005,1.257142,1.273928,1.1825,1.271785,2051582288
05/10/2005,1.3125,1.330357,1.2974999999999999,1.300714,448845628
05/09/2005,1.331428,1.3375,1.3125,1.320357,355731376
05/06/2005,1.3175,1.333214,1.313928,1.33,326584440
05/05/2005,1.330357,1.3310710000000001,1.3025,1.31,387884616
05/04/2005,1.289642,1.328571,1.289285,1.326785,459201904
05/03/2005,1.3,1.312142,1.286785,1.2932139999999999,497094024
05/02/2005,1.2932139999999999,1.3089279999999999,1.286428,1.3010709999999999,466234188
04/29/2005,1.291071,1.293928,1.257857,1.287857,672289324
04/28/2005,1.296071,1.297857,1.2585709999999999,1.269285,577275888
04/27/2005,1.281785,1.298571,1.268214,1.283928,614600868
04/26/2005,1.313571,1.339642,1.29,1.2925,814120244
04/25/2005,1.303214,1.322142,1.289642,1.320714,747662328
04/22/2005,1.315714,1.321428,1.246428,1.267857,839788404
04/21/2005,1.3,1.3289279999999999,1.282142,1.327857,763965188
04/20/2005,1.345,1.347857,1.265714,1.268214,956169340
04/19/2005,1.307142,1.337142,1.281071,1.3246419999999999,1087321956
04/18/2005,1.25,1.2964280000000001,1.214285,1.272142,1327625404
04/15/2005,1.307857,1.330357,1.26,1.2625,1730350160
04/14/2005,1.386071,1.427857,1.315714,1.330714,2759078224
04/13/2005,1.533928,1.5353569999999999,1.4425,1.465714,1427053768
04/12/2005,1.5175,1.5425,1.5003570000000002,1.523571,983369744
04/11/2005,1.576785,1.580357,1.496785,1.497142,824108992
04/08/2005,1.560714,1.5875,1.5550000000000002,1.5621420000000001,650474076
04/07/2005,1.5117850000000002,1.5625,1.508928,1.555714,507957996
04/06/2005,1.514285,1.528928,1.505357,1.5117850000000002,415733024
04/05/2005,1.472142,1.5085709999999999,1.4675,1.496071,558594148
04/04/2005,1.4639280000000001,1.475357,1.434285,1.4675,580249908
04/01/2005,1.503214,1.506428,1.448928,1.4603570000000001,642646396
03/31/2005,1.516071,1.5185710000000001,1.485357,1.488214,636985300
03/30/2005,1.5025,1.528571,1.493607,1.528571,395777592
03/29/2005,1.52,1.529642,1.482142,1.491071,463114792
03/28/2005,1.5267849999999998,1.5342850000000001,1.516785,1.5189279999999998,277684960
03/24/2005,1.5325,1.535714,1.517857,1.517857,353263820
03/23/2005,1.516071,1.55,1.5007139999999999,1.5196420000000002,610701476
03/22/2005,1.561071,1.5699999999999998,1.524285,1.529642,551832316
03/21/2005,1.546071,1.570357,1.5307140000000001,1.560714,541264584
03/18/2005,1.5474999999999999,1.551428,1.517857,1.5342850000000001,976845576
03/17/2005,1.483214,1.531428,1.475714,1.508928,803001220
03/16/2005,1.4717850000000001,1.511071,1.456428,1.470714,700101332
03/15/2005,1.451428,1.469285,1.4375,1.462857,512329188
03/14/2005,1.447142,1.456785,1.411428,1.44,605395616
03/11/2005,1.436071,1.4496419999999999,1.4214280000000001,1.4382139999999999,632834384
03/10/2005,1.411785,1.437857,1.396428,1.4224999999999999,777419412
03/09/2005,1.415714,1.438571,1.386785,1.405357,1322557992
03/08/2005,1.4964279999999999,1.505714,1.432142,1.4475,1021482168
03/07/2005,1.528571,1.544642,1.5125,1.5267849999999998,451027192
03/04/2005,1.527142,1.536071,1.494642,1.528928,756618772
03/03/2005,1.584642,1.586071,1.472142,1.4925,1412745936
03/02/2005,1.580357,1.603214,1.5742850000000002,1.57575,458481212
03/01/2005,1.606785,1.611071,1.577142,1.5892849999999998,469428120
02/28/2005,1.595714,1.612142,1.5699999999999998,1.602142,653105008
02/25/2005,1.600357,1.6055350000000002,1.574821,1.589107,915944736
02/24/2005,1.58,1.594821,1.5666069999999999,1.588035,1525904072
02/23/2005,1.548571,1.579464,1.5276779999999999,1.575535,1345777720
02/22/2005,1.541071,1.576785,1.5230350000000001,1.5230350000000001,1220181424
02/18/2005,1.5667849999999999,1.568928,1.540178,1.5501779999999998,1164067128
02/17/2005,1.61875,1.622857,1.561607,1.568035,1521481416
02/16/2005,1.5741070000000001,1.610714,1.559821,1.609464,1640209424
02/15/2005,1.5474999999999999,1.590714,1.535714,1.5787499999999999,2323432160
02/14/2005,1.4773209999999999,1.514107,1.4651779999999999,1.51125,1272544672
02/11/2005,1.4260709999999999,1.46,1.409642,1.450178,1202643176
02/10/2005,1.4057140000000001,1.415714,1.368928,1.399285,1093661128
02/09/2005,1.447142,1.464107,1.394642,1.406071,1194096736
02/08/2005,1.411964,1.453214,1.4069639999999999,1.444642,890372280
02/07/2005,1.409464,1.4169640000000001,1.383928,1.409642,526396528
02/04/2005,1.390535,1.409464,1.384464,1.407857,563683400
02/03/2005,1.4125,1.4183919999999999,1.380892,1.389464,732986296
02/02/2005,1.391964,1.426964,1.387321,1.421964,1024582888
02/01/2005,1.375892,1.38875,1.3675,1.384464,679843640
01/31/2005,1.331785,1.390892,1.330535,1.373214,1684458664
01/28/2005,1.296785,1.3210709999999999,1.293571,1.3210709999999999,802174688
01/27/2005,1.2885710000000001,1.302142,1.2776779999999999,1.297142,496757184
01/26/2005,1.297857,1.299107,1.271785,1.290178,744438968
01/25/2005,1.275178,1.300714,1.266785,1.286607,970315584
01/24/2005,1.2675,1.281785,1.259821,1.263571,843699192
01/21/2005,1.271785,1.278571,1.25,1.25875,912168376
01/20/2005,1.24375,1.272678,1.240535,1.258214,915552232
01/19/2005,1.25875,1.276071,1.245535,1.247857,757206744
01/18/2005,1.245357,1.2625,1.235892,1.261607,1007636616
01/14/2005,1.253571,1.2807140000000001,1.235535,1.253571,1771389200
01/13/2005,1.315178,1.3289279999999999,1.2451780000000001,1.246428,3169653256
01/12/2005,1.1669640000000001,1.176785,1.130357,1.168928,2029983312
01/11/2005,1.218928,1.234821,1.145357,1.152857,2616147800
01/10/2005,1.248214,1.2625,1.212142,1.231428,1737035440
01/07/2005,1.160714,1.243392,1.15625,1.236607,2235731008
01/06/2005,1.155089,1.159107,1.130892,1.152678,705877984
01/05/2005,1.1491069999999999,1.165178,1.14375,1.151785,680841056
01/04/2005,1.139285,1.169107,1.124464,1.141785,1098061328
01/03/2005,1.156785,1.162678,1.117857,1.130178,693416136
12/31/2004,1.15875,1.160714,1.143392,1.15,283294032
12/30/2004,1.157321,1.16125,1.146785,1.157142,346655960
12/29/2004,1.139285,1.160357,1.135178,1.150714,449788080
12/28/2004,1.130357,1.147321,1.108035,1.146071,612065608
12/27/2004,1.157142,1.163392,1.122857,1.127857,560086800
12/23/2004,1.138392,1.147321,1.1357140000000001,1.143035,245957544
12/22/2004,1.136785,1.149285,1.132142,1.138392,566209616
12/21/2004,1.135,1.13875,1.1,1.137321,1066203824
12/20/2004,1.169285,1.178571,1.102857,1.12,1168363392
12/17/2004,1.193392,1.197142,1.158928,1.160535,829657024
12/16/2004,1.182857,1.205357,1.179464,1.189214,1127175896
12/15/2004,1.165,1.168928,1.154642,1.165357,398652408
12/14/2004,1.166696,1.176428,1.161071,1.165892,416252424
12/13/2004,1.173928,1.176785,1.153571,1.159107,395393992
12/10/2004,1.16125,1.179464,1.155357,1.163392,775973240
12/09/2004,1.120535,1.15,1.108392,1.142678,744081352
12/08/2004,1.126428,1.150535,1.108035,1.13,697858224
12/07/2004,1.177321,1.191607,1.117142,1.123035,1059955008
12/06/2004,1.147321,1.182857,1.124107,1.174642,1248682568
12/03/2004,1.152857,1.160714,1.102678,1.119285,1239994840
12/02/2004,1.180892,1.194642,1.154642,1.164464,989492000
12/01/2004,1.210535,1.213392,1.183392,1.210535,801368400
11/30/2004,1.228392,1.228392,1.197321,1.197321,1029939232
11/29/2004,1.232142,1.242321,1.2037499999999999,1.222142,1715308784
11/26/2004,1.1669640000000001,1.174285,1.148928,1.152678,550263504
11/24/2004,1.101607,1.164285,1.099107,1.14375,1391748232
11/23/2004,1.1123210000000001,1.115178,1.090178,1.094107,911577856
11/22/2004,1.036071,1.142857,1.033928,1.095535,2570899632
11/19/2004,0.990892,1.01625,0.973214,0.985178,765796696
11/18/2004,0.969642,0.990178,0.969464,0.989107,460761224
11/17/2004,0.985535,0.990178,0.968214,0.980357,398765024
11/16/2004,0.985,0.985714,0.972857,0.980982,295219792
11/15/2004,0.983571,0.990357,0.970357,0.986428,376231856
11/12/2004,0.982321,0.994464,0.979285,0.991071,395839528
11/11/2004,0.98125,0.989821,0.968392,0.9875,408689512
11/10/2004,0.963392,0.989107,0.962678,0.977678,509090120
11/09/2004,0.967857,0.974107,0.953214,0.965178,476591528
11/08/2004,0.969107,0.990178,0.961785,0.971071,527224488
11/05/2004,0.980357,0.982142,0.929285,0.977142,1205383088
11/04/2004,0.982678,0.991964,0.970892,0.972321,929112688
11/03/2004,0.972142,1.001964,0.964107,0.987678,1204266840
11/02/2004,0.93625,0.965714,0.935714,0.955357,730209704
11/01/2004,0.9375,0.951071,0.929285,0.936607,603051680
10/29/2004,0.927857,0.95,0.925,0.935714,810680248
10/28/2004,0.8925,0.9325,0.883928,0.931964,864317216
10/27/2004,0.868928,0.903928,0.860178,0.898214,1195618368
10/26/2004,0.847321,0.858035,0.83875,0.856607,594620432
10/25/2004,0.842857,0.854285,0.840535,0.849107,392653296
10/22/2004,0.846428,0.85125,0.839642,0.846607,484336328
